"Frequency [GHz]" 	"Relative Permittivity"
0.010749999999999999 	342.19
0.010999999999999999 	336.17000000000002
0.01125 	330.37
0.0115 	324.75999999999999
0.01175 	319.36000000000001
0.012 	314.13999999999999
0.01225 	309.08999999999997
0.012500000000000001 	304.22000000000003
0.012749999999999999 	299.5
0.012999999999999999 	294.94
0.01325 	290.52999999999997
0.0135 	286.25
0.01375 	282.11000000000001
0.014 	278.10000000000002
0.014250000000000001 	274.19999999999999
0.014500000000000001 	270.43000000000001
0.014749999999999999 	266.76999999999998
0.014999999999999999 	263.20999999999998
0.01525 	259.75999999999999
0.0155 	256.41000000000003
0.01575 	253.15000000000001
0.016 	249.97999999999999
0.016250000000000001 	246.90000000000001
0.016500000000000001 	243.91
0.016750000000000001 	240.99000000000001
0.017000000000000001 	238.15000000000001
0.017250000000000001 	235.38999999999999
0.017500000000000002 	232.69999999999999
0.017749999999999998 	230.08000000000001
0.017999999999999999 	227.52000000000001
0.018249999999999999 	225.03
0.018499999999999999 	222.61000000000001
0.018749999999999999 	220.24000000000001
0.019 	217.93000000000001
0.01925 	215.66999999999999
0.0195 	213.47
0.01975 	211.31999999999999
0.02 	209.22
0.020250000000000001 	207.16999999999999
0.020500000000000001 	205.16999999999999
0.020750000000000001 	203.21000000000001
0.021000000000000001 	201.30000000000001
0.021250000000000002 	199.43000000000001
0.021499999999999998 	197.59999999999999
0.021749999999999999 	195.81
0.021999999999999999 	194.06
0.022249999999999999 	192.34
0.022499999999999999 	190.66
0.022749999999999999 	189.02000000000001
0.023 	187.41
0.02325 	185.84
0.0235 	184.28999999999999
0.02375 	182.78
0.024 	181.30000000000001
0.024250000000000001 	179.84999999999999
0.024500000000000001 	178.41999999999999
0.024750000000000001 	177.03
0.025000000000000001 	175.66
0.025250000000000002 	174.31
0.025499999999999998 	173
0.025749999999999999 	171.69999999999999
0.025999999999999999 	170.44
0.026249999999999999 	169.19
0.026499999999999999 	167.97
0.026749999999999999 	166.77000000000001
0.027 	165.59
0.02725 	164.43000000000001
0.0275 	163.28999999999999
0.02775 	162.18000000000001
0.028000000000000001 	161.08000000000001
0.028250000000000001 	160
0.028500000000000001 	158.94
0.028750000000000001 	157.90000000000001
0.029000000000000001 	156.87
0.029250000000000002 	155.87
0.029499999999999998 	154.88
0.029749999999999999 	153.90000000000001
0.029999999999999999 	152.94
0.030249999999999999 	152
0.030499999999999999 	151.06999999999999
0.03075 	150.16
0.031 	149.25999999999999
0.03125 	148.38
0.0315 	147.50999999999999
0.03175 	146.65000000000001
0.032000000000000001 	145.81
0.032250000000000001 	144.97999999999999
0.032500000000000001 	144.16
0.032750000000000001 	143.36000000000001
0.033000000000000002 	142.56
0.033250000000000002 	141.78
0.033500000000000002 	141.00999999999999
0.033750000000000002 	140.25
0.034000000000000002 	139.5
0.034250000000000003 	138.77000000000001
0.034500000000000003 	138.03999999999999
0.034750000000000003 	137.33000000000001
0.035000000000000003 	136.62
0.035249999999999997 	135.91999999999999
0.035499999999999997 	135.24000000000001
0.035749999999999997 	134.56
0.035999999999999997 	133.88999999999999
0.036249999999999998 	133.24000000000001
0.036499999999999998 	132.59
0.036749999999999998 	131.94999999999999
0.036999999999999998 	131.31
0.037249999999999998 	130.69
0.037499999999999999 	130.08000000000001
0.037749999999999999 	129.47
0.037999999999999999 	128.87
0.038249999999999999 	128.28
0.0385 	127.7
0.03875 	127.12
0.039 	126.55
0.03925 	125.98999999999999
0.0395 	125.44
0.039750000000000001 	124.89
0.040000000000000001 	124.34999999999999
0.040250000000000001 	123.81999999999999
0.040500000000000001 	123.29000000000001
0.040750000000000001 	122.77
0.041000000000000002 	122.25
0.041250000000000002 	121.75
0.041500000000000002 	121.23999999999999
0.041750000000000002 	120.75
0.042000000000000003 	120.26000000000001
0.042250000000000003 	119.77
0.042500000000000003 	119.3
0.042750000000000003 	118.81999999999999
0.042999999999999997 	118.34999999999999
0.043249999999999997 	117.89
0.043499999999999997 	117.44
0.043749999999999997 	116.98
0.043999999999999997 	116.54000000000001
0.044249999999999998 	116.09999999999999
0.044499999999999998 	115.66
0.044749999999999998 	115.23
0.044999999999999998 	114.8
0.045249999999999999 	114.38
0.045499999999999999 	113.95999999999999
0.045749999999999999 	113.55
0.045999999999999999 	113.14
0.046249999999999999 	112.73999999999999
0.0465 	112.34
0.04675 	111.95
0.047 	111.55
0.04725 	111.17
0.047500000000000001 	110.78
0.047750000000000001 	110.41
0.048000000000000001 	110.03
0.048250000000000001 	109.66
0.048500000000000001 	109.29000000000001
0.048750000000000002 	108.93000000000001
0.049000000000000002 	108.56999999999999
0.049250000000000002 	108.22
0.049500000000000002 	107.86
0.049750000000000003 	107.52
0.050000000000000003 	107.17
0.050250000000000003 	106.83
0.050500000000000003 	106.48999999999999
0.050750000000000003 	106.16
0.050999999999999997 	105.81999999999999
0.051249999999999997 	105.5
0.051499999999999997 	105.17
0.051749999999999997 	104.84999999999999
0.051999999999999998 	104.53
0.052249999999999998 	104.20999999999999
0.052499999999999998 	103.90000000000001
0.052749999999999998 	103.59
0.052999999999999999 	103.28
0.053249999999999999 	102.98
0.053499999999999999 	102.68000000000001
0.053749999999999999 	102.38
0.053999999999999999 	102.09
0.05425 	101.79000000000001
